TransactionAmount,TransactionType,CustomerAge,AccountBalance,Channel,CustomerOccupation,Target
48.79986110097592,Debit,20.0,45.60884595368196,Online,Student,1
44.9581547138399,Debit,23.0,45.5929758509414,Online,Student,1
47.06961337068338,Debit,23.0,56.06280813888631,ATM,Student,1
45.375671442919504,Debit,63.0,54.81323130401711,ATM,Doctor,2
49.94191536747532,Debit,52.0,46.043610458737646,ATM,Engineer,3
56.564369988504914,Debit,21.0,44.97078674409841,ATM,Student,1
48.78900882304616,Debit,60.0,56.27996980771716,ATM,Engineer,3
45.19453705856455,Credit,58.0,58.88247588208005,Branch,Doctor,0
58.464110568645935,Credit,61.0,52.424011779483806,Online,Retired,2
61.63376498071337,Debit,57.0,56.311340386462774,Branch,Doctor,0
52.72759645497333,Debit,22.0,44.68352715339547,Branch,Student,1
45.34804746273465,Debit,41.0,47.90226061306093,Branch,Engineer,3
47.333422381448706,Debit,30.0,57.2368261149524,ATM,Doctor,3
47.93562514947845,Credit,51.0,57.203988952707846,Online,Doctor,2
53.12242205747252,Debit,24.000000000000004,45.181724375641075,Branch,Student,1
44.892251789684614,Debit,24.000000000000004,45.641468493951066,Branch,Student,1
57.2995624897103,Debit,76.0,46.68640327522427,ATM,Retired,0
48.07295579382599,Debit,28.0,55.56154659176893,Online,Engineer,3
50.59364398569362,Debit,36.0,55.69258523122707,ATM,Engineer,3
62.36190350126441,Debit,67.0,46.27223055636915,ATM,Retired,0
52.64551377099549,Debit,66.0,46.8499452205207,Online,Retired,2
49.67573858697986,Debit,53.0,49.5144651223469,Online,Retired,2
46.21603238297149,Credit,19.0,45.64756137336536,Online,Student,1
46.50845194464256,Debit,22.0,44.826870786113005,Online,Student,1
52.10743809982343,Credit,41.0,59.49284885682995,Branch,Doctor,3
62.36190350126441,Debit,22.0,54.78943211162781,Online,Student,1
47.424186887770354,Debit,18.0,45.128319274082116,Branch,Student,1
61.33996422003307,Debit,28.0,45.00653322645469,Branch,Student,1
50.442895979542,Credit,66.0,59.9575888977908,Branch,Doctor,0
44.98281898186209,Debit,68.0,52.11204681471742,Branch,Retired,0
56.52115819093004,Debit,28.0,44.64365515973323,Branch,Student,1
45.693939157477814,Credit,57.0,46.548115182373,Branch,Retired,0
52.802575829760784,Debit,29.0,51.179883958102536,Online,Doctor,3
62.10435921457672,Debit,61.0,53.92755795197432,Branch,Retired,0
53.300991357953166,Debit,49.0,46.28010002880249,Online,Engineer,3
48.78900882304616,Debit,56.0,46.33051234614817,ATM,Retired,0
46.12585981908237,Debit,18.0,51.62843196335964,Branch,Student,1
56.37672423739211,Credit,19.0,46.49868058735996,ATM,Student,1
44.73755750064945,Debit,76.0,48.42665363975509,Branch,Retired,0
49.53840794263232,Debit,26.0,48.11694220573097,ATM,Engineer,3
52.9357628770806,Debit,20.0,44.94398284405275,Branch,Student,1
48.36300758576692,Debit,58.0,52.33711372631084,Branch,Engineer,3
46.06271929294557,Debit,76.0,47.20361838918378,Branch,Retired,0
48.33064806612181,Credit,75.0,50.50031924315468,Online,Retired,2
45.22077983974016,Debit,62.0,59.20189299877195,Branch,Doctor,0
62.36190350126441,Credit,20.0,45.00406507373697,Branch,Student,1
62.36190350126441,Debit,41.0,52.25265997896944,Online,Doctor,3
47.97765306218826,Debit,62.0,50.670967560527274,Branch,Retired,0
45.735769756043446,Debit,54.0,55.211545843574754,Branch,Doctor,3
45.667104433869675,Debit,34.0,53.94038757672928,ATM,Doctor,3
56.20545556024604,Debit,27.0,45.100156101525236,Online,Student,1
48.78900882304616,Debit,43.0,60.93873325858165,Branch,Doctor,3
45.03826425637597,Credit,62.0,53.317733455606145,Online,Retired,2
62.36190350126441,Credit,26.0,45.85604277563338,ATM,Student,1
46.11855919574781,Credit,34.0,62.10843494825249,Online,Doctor,3
47.97666649146737,Credit,27.0,50.14767149059656,Branch,Student,1
47.68700932781479,Debit,68.0,50.894174415000094,ATM,Doctor,2
47.28527773026939,Debit,72.0,51.5117491493708,Online,Retired,2
45.39757331292321,Debit,56.0,51.525306104153685,ATM,Retired,0
53.530862335919956,Debit,33.0,49.72728665789633,Online,Engineer,3
44.995644401233626,Credit,45.0,54.612225900560766,Online,Engineer,3
51.62322919001184,Credit,26.0,44.72412647708564,Online,Student,1
53.05750570403812,Debit,43.0,47.416523388834776,ATM,Engineer,3
49.6473253502183,Debit,23.0,45.3375041594919,Branch,Student,1
45.00294502456819,Debit,27.0,50.15420553740484,ATM,Engineer,3
48.37090015153402,Debit,49.0,59.87689103501985,ATM,Doctor,3
46.42163372120446,Debit,45.0,47.36768496597576,ATM,Retired,0
48.695679232850196,Credit,59.0,53.59643201417707,Online,Retired,2
46.45793952373312,Debit,52.0,45.71277068357433,Online,Retired,2
55.430997544349324,Debit,28.0,46.122829814566565,ATM,Student,1
57.26759759835354,Debit,23.0,46.41327296457209,ATM,Student,1
50.825093476813834,Credit,27.0,45.82158402512982,Branch,Student,1
61.12291866143781,Debit,61.0,46.56799156198872,Online,Retired,2
62.36190350126441,Debit,29.0,54.86739950593325,ATM,Engineer,3
48.35669353315325,Credit,53.0,59.50118334354343,Branch,Doctor,3
46.43071017183662,Credit,67.0,46.5447646948673,Branch,Retired,0
56.645268787617695,Debit,78.0,48.658338062258366,ATM,Retired,0
61.57378148088341,Credit,78.0,45.87033898388727,Branch,Retired,0
46.59191582762964,Debit,50.0,52.12578262114651,ATM,Doctor,3
45.186447178653275,Credit,40.0,45.31443229713052,Online,Doctor,3
46.81034258523414,Debit,70.0,52.893914671298646,Online,Doctor,2
53.91128400589419,Credit,69.0,59.99276305487919,Online,Doctor,2
45.649148846749526,Credit,28.0,44.62819045405742,Branch,Student,1
46.16986087323396,Debit,32.0,46.12558412991823,Branch,Doctor,3
45.56154136673471,Debit,25.0,46.470255099055294,Branch,Student,1
51.20827754480655,Debit,52.0,50.74771876363847,Branch,Doctor,3
45.22768583478637,Debit,33.0,61.611513534416524,ATM,Doctor,3
58.63636581651289,Debit,67.0,51.21057490059255,Online,Retired,2
48.96402646893161,Debit,41.0,48.602285956335464,ATM,Engineer,3
45.156850057026645,Debit,29.0,57.22319761951103,ATM,Doctor,3
46.621710263400445,Debit,49.0,46.91020630185113,ATM,Engineer,3
47.827891626757534,Debit,59.0,55.831386032130816,ATM,Engineer,3
44.82615155138515,Debit,55.0,47.45163792870777,ATM,Retired,0
49.96026558288383,Debit,38.0,52.28001235739683,Branch,Doctor,3
48.61103146499805,Debit,20.0,50.14767149059656,Online,Student,1
49.50368065325708,Debit,39.0,45.43150858474103,ATM,Engineer,3
58.157681702738266,Debit,61.0,47.18116654586261,ATM,Retired,0
51.71498026705438,Credit,25.0,44.76473772421888,Online,Student,1
46.78725683036537,Debit,38.0,59.87952611594071,Branch,Doctor,3
48.87503778990755,Credit,30.0,54.87293198352274,Branch,Engineer,3
54.30196601136564,Debit,66.0,52.15080992817314,Online,Retired,2
49.0439386973235,Debit,64.0,51.37984009856777,Online,Retired,2
56.73425746664175,Debit,68.0,50.14767149059656,ATM,Retired,0
56.63086485509273,Debit,55.0,48.06948690226934,Online,Engineer,2
48.29947243134177,Debit,48.0,50.14767149059656,Branch,Engineer,3
61.19612220892766,Credit,20.0,45.977626124728424,Branch,Student,1
48.6307628794158,Debit,60.0,60.703352568723325,ATM,Doctor,2
46.41176801399558,Debit,26.0,52.98931413938823,ATM,Engineer,3
45.8046323923614,Credit,61.0,53.13063078678202,Branch,Retired,0
52.391175839150684,Debit,72.0,53.22932112516192,Branch,Retired,0
45.0011691972706,Debit,43.0,56.244712186527195,ATM,Doctor,3
55.61706478230872,Credit,80.0,48.04275454288215,Online,Retired,2
45.74464889253144,Credit,31.0,55.62005492696648,Online,Doctor,3
52.41781324861465,Credit,18.0,46.606373125265854,Online,Student,1
50.321942409161196,Debit,75.0,51.279659329802776,ATM,Retired,0
45.52839259051289,Debit,33.0,50.73385179933548,Online,Doctor,3
51.23846660886571,Debit,63.0,52.188118381573,ATM,Retired,0
52.27574706480684,Debit,24.000000000000004,44.84841644776003,Online,Student,1
54.895881585339936,Credit,51.0,55.473432347401726,Online,Engineer,3
60.155290098391326,Debit,25.0,44.86172301023822,Online,Student,1
45.24406290875311,Credit,48.0,45.38996730904748,ATM,Doctor,3
45.05858761322625,Debit,21.0,45.934212868471185,ATM,Student,1
48.626421968243896,Debit,56.0,46.36588920176894,ATM,Retired,0
50.8525201428545,Credit,49.0,53.70753465680408,Branch,Doctor,3
48.41154686523459,Debit,54.0,47.615799893044404,Online,Engineer,3
62.36190350126441,Debit,66.0,46.95923549979943,Online,Retired,2
44.62370723945903,Debit,20.0,46.68934836566523,Online,Student,1
48.777367288539686,Debit,71.0,50.93764728847274,ATM,Retired,0
52.64235674468865,Debit,57.0,59.998331302797936,ATM,Doctor,2
52.96299222897709,Debit,40.0,53.584389336665446,ATM,Engineer,3
45.02543883700443,Credit,35.0,59.4082401047285,ATM,Doctor,3
48.059538432021924,Debit,19.0,45.84684980101807,ATM,Student,1
44.77366598903394,Credit,76.0,48.8216296152501,Branch,Retired,0
48.78900882304616,Debit,49.0,50.71781476839179,Online,Engineer,3
45.70084515252403,Credit,58.0,47.755041861342136,Branch,Retired,0
48.65759760302394,Debit,49.0,50.60424397304705,Branch,Doctor,3
44.945131980324184,Debit,26.0,51.76410882217621,Branch,Engineer,3
46.42044983633939,Debit,58.0,47.62465901125345,Branch,Engineer,3
48.47587127623646,Debit,31.0,58.79694902486138,ATM,Doctor,3
45.597649855119194,Debit,55.0,49.08327765021546,ATM,Engineer,3
54.23093291946174,Credit,28.0,44.88597529346459,Branch,Student,1
52.62163875955001,Debit,37.0,56.13397917063568,Online,Engineer,3
54.73980609729553,Debit,57.0,55.93103024595717,Branch,Engineer,3
51.44446257538702,Debit,31.0,53.59408309589014,ATM,Doctor,3
51.65401019650353,Debit,47.0,47.46682839519273,Online,Engineer,3
44.822007954357424,Debit,36.0,47.05209527451281,Online,Engineer,3
48.795520189804016,Debit,30.0,52.14930757434495,Branch,Doctor,3
48.98888805109797,Credit,23.0,45.3462678901563,Branch,Student,1
50.108448505161135,Debit,48.0,54.40008400126694,Online,Engineer,3
46.92478478885709,Debit,45.0,53.704708800793924,ATM,Doctor,3
51.10567418983424,Credit,39.0,52.810080942997445,Online,Doctor,3
46.14835363151861,Debit,54.0,50.65380972593398,Branch,Retired,0
52.94010378825251,Debit,67.0,58.84824367699503,Online,Doctor,2
50.80812446041457,Debit,73.0,52.96109134961594,Branch,Retired,0
52.74239501578664,Debit,29.0,54.68543584107696,Branch,Doctor,3
54.65653952845262,Debit,59.0,53.613172528262524,Branch,Retired,0
47.63906199077966,Debit,24.000000000000004,46.043741616611534,ATM,Student,1
45.07259691746285,Debit,63.0,51.607864024045234,Branch,Retired,0
45.985569462572165,Debit,25.0,45.348044483175336,Online,Student,1
45.629812060620125,Credit,28.0,46.582907789282814,Branch,Student,1
52.6620881591064,Debit,25.0,44.829422402932295,ATM,Student,1
53.68022914306233,Debit,25.0,44.65889331999051,Branch,Student,1
50.56878240352725,Debit,49.0,56.89096280150726,Branch,Doctor,3
44.96723116447207,Debit,63.0,45.75277383511045,Online,Doctor,2
44.722956253980314,Credit,32.0,59.880265369411724,Online,Doctor,3
52.53817487656293,Debit,43.0,54.29038832492346,Branch,Engineer,3
47.48752472805133,Debit,38.0,50.75622017855509,Online,Engineer,3
55.59595216888172,Debit,37.0,58.73377862341923,Online,Doctor,3
45.29556190038343,Debit,24.000000000000004,46.273327513132585,ATM,Student,1
60.020721852062266,Credit,23.0,52.269126253864044,Online,Student,1
50.19566135688759,Debit,35.0,60.95870502574201,ATM,Doctor,3
50.641985951017105,Debit,68.0,59.95415494618352,Online,Doctor,2
48.28487118467263,Debit,32.0,55.936026168608024,Online,Doctor,3
45.92104773742612,Debit,49.0,48.64755926971331,Online,Student,2
53.45726416014175,Debit,29.0,53.49850477615435,Branch,Engineer,3
50.12956111858813,Debit,19.0,45.926176467834715,ATM,Student,1
48.78900882304616,Debit,33.0,58.887149871767726,Online,Doctor,3
56.67743099311863,Debit,27.0,45.56754314685003,ATM,Student,1
50.04866231947535,Debit,54.0,45.969708958522766,Online,Engineer,3
53.059478845479894,Debit,18.0,46.267258480604454,Branch,Student,1
53.8751755175097,Credit,54.0,46.0116317843949,ATM,Doctor,2
46.64716378799934,Debit,76.0,48.35290714430026,Branch,Retired,0
45.06470435169575,Debit,19.0,45.82847577523054,Online,Student,1
45.96583804815442,Debit,56.0,48.3341754152203,Online,Engineer,2
45.28253916686772,Credit,63.0,59.669518512958355,Online,Doctor,2
51.77476645274016,Credit,63.0,46.93628287186887,ATM,Retired,0
46.06350854952228,Debit,20.0,46.06477457020609,Branch,Student,1
57.53259049398393,Credit,25.0,44.69925417481906,Online,Student,1
44.98479212330386,Credit,49.0,49.547039968843684,Branch,Engineer,3
52.295083850936244,Debit,27.0,45.41035639671567,ATM,Student,1
44.76419491011341,Debit,67.0,47.98919443656314,Online,Retired,2
46.778772322165736,Debit,45.0,53.29350501926593,Online,Retired,2
45.9388060104021,Debit,39.0,45.54163350503542,ATM,Doctor,3
51.238071980577345,Debit,45.0,48.10762999668486,Branch,Engineer,3
45.371133217603415,Debit,19.0,45.83746605131347,Online,Student,1
62.36190350126441,Debit,60.0,58.61286298713671,Branch,Doctor,0
51.722280890388944,Debit,68.0,52.134689433127875,Online,Retired,2
55.82029835081155,Debit,63.0,61.05777691430049,Online,Doctor,2
48.923774383519394,Debit,19.0,45.24322549505191,ATM,Student,1
48.76197678529384,Debit,19.0,46.813757570770434,ATM,Student,1
44.836017258594026,Debit,19.0,45.65334424325955,Branch,Student,1
46.26476897658334,Debit,56.0,46.73285700946712,Online,Retired,2
51.4253231034018,Debit,34.0,51.1538073880848,Online,Doctor,3
48.01810246174465,Debit,36.0,54.87733173401956,ATM,Engineer,3
48.476857846957344,Debit,60.0,47.83517932228828,Online,Retired,2
46.6159881532193,Debit,45.0,51.859400979278064,Online,Engineer,3
48.179308117537666,Debit,25.0,45.494714756512415,ATM,Student,1
58.283568126723516,Debit,53.0,47.426085990185584,Branch,Retired,0
47.52521172958924,Credit,34.0,60.749293594913695,Online,Doctor,3
46.73930949333024,Debit,20.0,46.14769019339006,Branch,Student,1
62.36190350126441,Credit,62.0,58.212569156027655,Online,Doctor,2
46.226884660901256,Debit,25.0,45.534944453467084,Branch,Student,1
51.830014413109865,Credit,76.0,53.02514408584607,Online,Retired,2
54.30867469226768,Credit,35.0,53.84362883612848,Online,Engineer,3
53.55296152006784,Debit,80.0,50.2747277000657,Branch,Retired,0
57.34612862773619,Debit,70.0,53.28038923187704,Branch,Retired,0
47.958710904347214,Debit,45.0,50.61784862160225,Branch,Doctor,3
46.363228734527915,Debit,62.0,59.265933811558995,ATM,Doctor,2
47.68740395610315,Debit,29.0,49.281957982271045,ATM,Engineer,3
62.36190350126441,Debit,43.0,48.66799605115383,Online,Engineer,3
45.392837773462944,Debit,77.0,52.20840015825346,ATM,Retired,0
47.617949377352666,Debit,42.0,50.017717884458776,ATM,Engineer,3
46.17282058539662,Credit,48.0,52.218129687807405,ATM,Engineer,3
45.141459553780805,Debit,48.0,50.29161129546813,Online,Engineer,3
46.268517945322714,Debit,48.0,59.58878487985817,ATM,Doctor,3
47.43582842227683,Debit,68.0,58.46042176734851,Branch,Doctor,0
45.72333896496026,Debit,35.0,45.6149746034255,ATM,Doctor,3
59.900162909969815,Debit,61.0,58.35036838771261,Branch,Doctor,0
46.69767620890878,Debit,25.0,45.77706188866607,ATM,Student,1
46.9632610469717,Debit,28.0,46.4301684834176,Online,Student,1
45.53056304609884,Debit,23.0,45.064910403778356,Branch,Student,1
57.63558847724459,Credit,21.0,44.63039629102737,Branch,Student,1
52.076459779187566,Debit,72.0,47.432691577652356,Online,Retired,2
46.869931456775745,Debit,69.0,51.51649467971696,Branch,Retired,0
44.841542054631,Credit,55.0,46.81492606819236,Online,Retired,2
46.502927148605586,Debit,57.0,49.366662121917145,Online,Retired,2
47.20201116142648,Credit,28.0,45.52854156453269,Branch,Engineer,3
50.00466126532377,Debit,68.0,53.81675339542433,Online,Retired,2
46.06587631925241,Debit,24.000000000000004,45.9121425753286,Branch,Student,1
45.20933561937787,Debit,58.0,57.51806436689954,ATM,Doctor,2
50.68085683742007,Debit,19.0,46.495055860663385,ATM,Student,1
45.61540812809517,Debit,20.0,45.83982689304347,Online,Student,1
60.80741334489798,Credit,53.0,51.20617515009573,Online,Engineer,2
47.63886467663548,Debit,56.0,55.08316613192364,ATM,Engineer,3
45.66315815098613,Debit,41.0,52.838566048517514,Branch,Doctor,3
52.20353008803788,Debit,60.0,53.84089836766297,ATM,Engineer,3
49.26374665393723,Debit,51.0,51.86359803124251,Branch,Retired,0
46.872496540650054,Debit,56.0,55.85853571202583,ATM,Doctor,2
44.86758752166243,Debit,33.0,52.15839323797253,Branch,Doctor,3
62.36190350126441,Debit,23.0,45.8695162663147,ATM,Student,1
51.988654985028575,Debit,35.0,52.17024514039486,ATM,Engineer,3
51.249318886795464,Debit,28.0,46.45252493919413,Branch,Student,1
51.858624964015604,Debit,66.0,52.48905416148964,Online,Retired,2
46.83382296839126,Debit,58.0,53.29042877095108,Branch,Doctor,0
54.3848379519202,Debit,40.0,52.7345459310805,ATM,Engineer,3
55.699344780430735,Debit,65.0,58.511668725709846,Online,Doctor,2
53.318946945073314,Debit,42.0,53.21094709937438,Online,Doctor,3
46.03726576834668,Debit,29.0,57.16490390628894,Branch,Doctor,3
49.68284189617025,Credit,54.0,46.642644239117686,Online,Retired,2
47.90484414298676,Credit,59.0,59.967938446384935,Branch,Doctor,0
50.06957761875817,Debit,56.0,44.64712488166975,Branch,Doctor,0
45.318253026963845,Debit,67.0,51.290175806600054,ATM,Doctor,2
45.371133217603415,Debit,50.0,56.283189137348984,Branch,Engineer,3
54.60780293484078,Credit,64.0,51.97498683650347,ATM,Retired,0
59.14721213578845,Debit,31.0,61.51648369306245,Online,Doctor,3
52.30258178841498,Credit,52.0,52.1934004668578,ATM,Engineer,3
45.12330665251647,Debit,60.0,52.54106422020814,ATM,Engineer,3
53.42076104346891,Debit,25.0,45.7053900723073,ATM,Student,1
47.533696237788874,Debit,23.0,46.5440135179532,Branch,Student,1
62.36190350126441,Debit,26.0,46.674241363281844,ATM,Student,1
45.53076036024302,Debit,77.0,50.59317901786805,Online,Retired,2
49.85470251574886,Debit,33.0,50.73888349231559,Branch,Engineer,3
51.3779677087992,Debit,20.0,44.90737787379465,Online,Student,1
52.85170705166098,Credit,32.0,56.954013968518595,Online,Doctor,3
45.28214453857937,Debit,63.0,49.65915610413256,Online,Retired,2
45.892831814808744,Debit,55.0,52.005558544562675,Branch,Retired,0
45.07693782863476,Credit,21.0,44.82373492058275,Branch,Student,1
48.78900882304616,Credit,78.0,50.14767149059656,ATM,Retired,0
50.12127392453267,Debit,64.0,46.09367699623398,Branch,Doctor,0
50.251698573834005,Credit,53.0,52.09444781273014,Branch,Doctor,3
46.03667382591414,Debit,22.0,46.69582279525812,ATM,Student,1
50.71163784391177,Debit,53.0,49.23246377004259,ATM,Retired,0
47.289224013152946,Debit,45.0,56.40658484979232,Branch,Engineer,3
50.309708932222186,Debit,66.0,49.96044958734163,Branch,Retired,0
47.5281714417519,Credit,65.0,53.395521998265366,Online,Doctor,2
48.844059469271684,Debit,32.0,52.13075469691121,Branch,Engineer,3
46.02621617627273,Debit,49.0,52.068442783370884,Online,Engineer,3
47.98002083191839,Debit,30.0,51.698458344573254,ATM,Doctor,3
62.36190350126441,Debit,53.0,45.41609157283754,ATM,Engineer,3
59.151355732816185,Debit,55.0,56.21926755899274,ATM,Engineer,3
48.82965553674672,Debit,45.0,48.958033804094605,ATM,Engineer,3
46.475105854276556,Debit,27.0,45.274250293948185,Branch,Student,1
46.418674009041794,Debit,72.0,52.116243866681856,ATM,Retired,0
49.82609196484312,Credit,57.0,49.46517360865082,Branch,Retired,0
46.147761689086074,Credit,51.0,57.71388307261573,Online,Doctor,2
44.6905967343352,Debit,69.0,56.44682647019006,Online,Doctor,2
45.48439153636131,Credit,26.0,46.46330373173918,Online,Student,1
48.78900882304616,Debit,28.0,44.965194649293515,ATM,Student,1
49.054001718676545,Debit,18.0,45.1329932637698,Online,Student,1
45.88730701877177,Debit,55.0,53.4816927214104,ATM,Retired,0
46.82435188947074,Debit,62.0,57.484738343488665,Online,Doctor,2
62.36190350126441,Debit,59.0,52.974123672903275,ATM,Retired,0
56.72774609988389,Credit,61.0,53.21557339528974,Branch,Retired,0
45.13297504558117,Debit,20.0,44.92027903920809,Branch,Student,1
47.98179665921599,Debit,60.0,47.2267856390898,Branch,Engineer,3
51.41151111330937,Debit,22.0,46.79032800511664,Branch,Student,1
61.83857706236962,Debit,22.0,45.102743488673774,Online,Student,1
50.39889492539042,Debit,37.0,45.953958090213014,Branch,Engineer,3
45.17973849775124,Debit,18.0,45.780030825993194,ATM,Student,1
48.74283731330862,Debit,21.0,44.72702387375428,ATM,Student,1
45.01419193078631,Debit,72.0,53.023081330193094,ATM,Retired,0
48.07196922310511,Debit,28.0,46.284201693222286,Online,Student,1
46.38453866209908,Credit,41.0,54.82743212472636,Branch,Engineer,3
45.99898682437624,Debit,28.0,44.6986699261081,Branch,Student,1
47.509426598055036,Debit,53.0,52.956584288131396,ATM,Engineer,3
52.052979396030445,Credit,21.0,45.50651896516242,Online,Student,1
47.549481369323075,Credit,71.0,51.271980632458735,Branch,Retired,0
52.28955905489927,Credit,26.0,46.48047348977555,Online,Student,1
46.59921645096421,Debit,63.0,56.63112712989018,Branch,Doctor,0
47.326319072258315,Debit,64.0,61.014554433132545,Branch,Doctor,0
61.790827039478664,Debit,51.0,48.90151668389155,ATM,Retired,0
53.674112404592826,Debit,52.0,51.20389777246729,Branch,Engineer,3
51.077655581361036,Credit,20.0,44.91085951917425,Branch,Student,1
59.558217498110196,Debit,53.0,50.110410730969015,Online,Engineer,3
44.729862249026525,Debit,45.0,59.64961828645647,Online,Doctor,2
45.55049177466077,Credit,73.0,52.44376892466871,Online,Retired,2
49.34247499746406,Credit,42.0,53.87558366358506,Online,Doctor,3
44.76616805155519,Debit,55.0,50.14767149059656,ATM,Engineer,3
47.99205699471322,Debit,26.0,46.011619860951825,Branch,Student,1
49.796692157360674,Credit,37.0,59.81388756178084,Online,Doctor,3
57.62453888517065,Debit,22.0,45.983385147736456,ATM,Student,1
45.24070856830209,Debit,25.0,45.54620018373537,Online,Student,1
46.82178680559643,Credit,48.0,51.31928093116032,Online,Engineer,3
49.55162799029222,Debit,62.0,46.34095728228696,ATM,Retired,0
55.55274037130685,Debit,49.0,62.17021030685417,ATM,Doctor,3
56.430985627040926,Debit,32.0,47.587708261146005,Branch,Engineer,3
45.178554612886174,Debit,55.0,44.71009258457952,Branch,Doctor,0
44.95006483392862,Debit,49.0,58.628768860206506,ATM,Doctor,3
62.31351220740487,Debit,33.0,57.793734370927936,Online,Doctor,3
47.755871964132744,Debit,49.0,44.94389937995118,ATM,Engineer,3
45.729653017573945,Credit,75.0,52.12931196029843,Online,Retired,2
48.643588298787336,Debit,52.0,50.27429845611479,Online,Retired,2
45.624681892871514,Debit,29.0,46.0942850918311,Branch,Doctor,3
46.61697472394018,Credit,32.0,47.81096280939115,Online,Engineer,3
50.53642288388214,Debit,27.0,46.13410939172101,ATM,Student,1
46.14855094566279,Debit,67.0,49.91190925055964,Online,Retired,2
44.980648526276134,Debit,21.0,46.04514858289507,Branch,Student,1
59.07243007514518,Credit,26.0,45.029450084056016,ATM,Student,1
45.90328946445015,Debit,34.0,54.62019076053875,ATM,Engineer,3
45.94196303670894,Credit,24.000000000000004,45.694873595510025,ATM,Student,1
47.33125192586275,Debit,55.0,61.52181347211957,Branch,Doctor,3
52.4787833191655,Debit,22.0,46.72515446523691,ATM,Student,1
53.88168688426756,Debit,20.0,54.805504912900744,ATM,Student,1
45.36008362552948,Debit,57.0,44.81232418555441,ATM,Doctor,2
47.780338918010756,Debit,31.0,51.09303359870189,ATM,Engineer,3
50.84166786492474,Credit,23.0,45.61138564705817,Branch,Student,1
53.185365269465144,Debit,21.0,50.86466389337508,ATM,Student,1
47.8922160377594,Debit,26.0,45.20303156842649,ATM,Student,1
48.78900882304616,Debit,47.0,50.17894668179753,Branch,Engineer,3
49.38272708287627,Debit,26.0,46.403626899119715,Online,Student,1
45.077135142778936,Debit,68.0,60.93085186270524,Branch,Doctor,0
46.01713972564057,Credit,74.0,46.6428230907639,Branch,Retired,0
62.36190350126441,Debit,66.0,53.657515813080074,Online,Retired,2
50.8245015343813,Debit,80.0,52.93443053088725,ATM,Retired,0
48.20594552700163,Credit,78.0,53.47624370792247,Online,Retired,2
61.48183308969669,Debit,56.0,48.06719760119782,Branch,Retired,0
49.77222520348266,Debit,64.0,53.589361412430144,ATM,Retired,0
48.97290560541959,Credit,71.0,51.11953941267054,Online,Retired,2
44.85259164670494,Debit,31.0,52.590188805701096,Branch,Engineer,3
47.03863505004751,Debit,28.0,46.85012407216691,Online,Student,1
52.415642793028695,Debit,56.0,50.87097139476483,Online,Retired,2
58.52310749775501,Debit,51.0,48.39937280198619,Online,Retired,2
51.91702995069214,Debit,69.0,52.77960462248289,ATM,Retired,0
44.83404411715225,Debit,67.0,53.5256902263786,ATM,Retired,0
48.547890938861244,Debit,31.0,52.85088296521999,Branch,Engineer,3
46.77778575144485,Debit,70.0,46.86817616499127,Branch,Retired,0
50.61988676686922,Debit,20.0,45.322015606929924,Branch,Student,1
56.8627089745013,Credit,28.0,44.757380959838024,Branch,Student,1
59.57084560333756,Debit,22.0,46.223559061713274,Online,Student,1
47.041792076354355,Debit,52.0,54.579293350771565,Branch,Doctor,3
46.5177257094189,Debit,61.0,54.037802106699516,Online,Retired,2
62.36190350126441,Debit,30.0,51.141931638776306,ATM,Doctor,3
47.431290196960745,Debit,67.0,46.008531689193894,Online,Doctor,2
45.327724105884364,Credit,23.0,46.526724525486024,Branch,Student,1
45.10910003413569,Debit,58.0,47.5931215043047,Branch,Engineer,3
46.65249126989214,Debit,60.0,58.81368953894684,Online,Doctor,2
46.91274862606226,Debit,57.0,54.908475767346644,Online,Engineer,2
51.79765489346475,Debit,73.0,50.960289906883204,Online,Retired,2
45.30404640858307,Credit,45.0,48.95826034951314,Online,Retired,2
45.881584908590625,Credit,19.0,45.96442687323797,Branch,Student,1
46.76436838964078,Debit,50.0,62.185269615465245,ATM,Doctor,3
45.622906065573915,Credit,28.0,46.02644070070127,Online,Student,1
48.699822829877924,Debit,20.0,45.04509364137804,Branch,Student,1
45.356531970934284,Debit,20.0,46.31476147783841,ATM,Student,1
47.661358489071716,Debit,46.0,54.096310441897074,Online,Engineer,3
48.552429164177326,Debit,24.000000000000004,46.09035035561443,Online,Student,1
52.71812537605281,Credit,25.0,46.70115257431524,Branch,Student,1
62.36190350126441,Credit,67.0,52.374243328064495,Branch,Retired,0
44.978280756546006,Debit,56.0,54.54514460978811,ATM,Engineer,3
52.48549200006754,Debit,47.0,54.02711870169911,ATM,Doctor,3
47.028572028694455,Debit,22.0,44.89368976113788,Online,Student,1
52.08099800450365,Debit,40.0,53.293910416330675,Branch,Engineer,3
47.079873706180614,Debit,49.0,48.065671400483474,ATM,Engineer,3
44.95598425825395,Debit,53.0,46.434031678975785,ATM,Retired,0
50.28247958032569,Debit,22.0,45.939339948995936,ATM,Student,1
61.87803989120512,Debit,28.0,50.024228084380894,Online,Engineer,3
62.36190350126441,Debit,24.000000000000004,46.148822920482736,ATM,Student,1
45.410201418150564,Credit,36.0,61.558728451897764,ATM,Doctor,3
47.085003873929224,Credit,49.0,48.337275510421314,Online,Engineer,3
51.49379111143139,Debit,24.000000000000004,45.72267906477448,Online,Student,1
47.15209068294958,Debit,69.0,47.61576412271516,ATM,Retired,0
